country,site,year,date,gear,inside_area,species,length_cm,count
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caranx ignobilis,58,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Plectropomus oligacanthus,38,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Bolbometopon muricatum,90,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Handline,Inside,Caranx ignobilis,57,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Handline,Inside,Caranx ignobilis,55,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Inside,Lutjanus gibbus,27,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Inside,Lutjanus gibbus,26,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,32,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,75,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,34,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,38,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,44,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,38,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,38,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,37,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,31,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,36,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,44,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,43,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,36,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,41,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Trap,Outside,Lutjanus malabaricus,32,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Trap,Outside,Lutjanus malabaricus,39,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Trap,Outside,Lutjanus malabaricus,34,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Trap,Outside,Lutjanus malabaricus,30,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Trap,Outside,Lutjanus malabaricus,26,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Trap,Outside,Lutjanus malabaricus,33,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Trap,Outside,Lutjanus malabaricus,34,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Trap,Outside,Lutjanus malabaricus,41,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Outside,Plectropomus oligacanthus,54,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Outside,Plectropomus oligacanthus,47,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Outside,Plectropomus oligacanthus,31,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Inside,Plectropomus leopardus,51,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Inside,Plectropomus leopardus,42,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Inside,Plectropomus leopardus,39,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Inside,Plectropomus areolatus,49,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Inside,Plectropomus oligacanthus,33,1
Indonesia,Karimunjawa National Park,2014,6/4/14,Speargun,Inside,Plectropomus oligacanthus,28,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Speargun,Inside,Plectropomus areolatus,34,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Speargun,Inside,Plectropomus leopardus,39,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,42,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,41,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,25,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,26,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,27,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,33,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,25,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,25,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,26,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,27,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,40,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,37,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,38,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,38,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,27,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,25,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus malabaricus,62,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus malabaricus,69,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,49,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus malabaricus,67,1
Indonesia,Karimunjawa National Park,2014,6/5/14,Trap,Inside,Lutjanus gibbus,42,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus leopardus,42,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Bolbometopon muricatum,75,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus oligacanthus,44,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus oligacanthus,44,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus oligacanthus,50,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus oligacanthus,56,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus oligacanthus,37,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus oligacanthus,32,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Outside,Plectropomus areolatus,33,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus leopardus,49,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus leopardus,59,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus leopardus,46,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus leopardus,65,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus leopardus,45,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus oligacanthus,59,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus oligacanthus,50,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus oligacanthus,52,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus oligacanthus,66,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus oligacanthus,50,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus oligacanthus,44,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Plectropomus oligacanthus,40,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Caesio cuning,20,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Speargun,Inside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Caranx ignobilis,35,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Caranx ignobilis,37,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Caranx ignobilis,36,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Caranx ignobilis,37,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Caranx ignobilis,35,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Caranx ignobilis,36,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Caranx ignobilis,38,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Inside,Lutjanus gibbus,37,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Inside,Lutjanus gibbus,35,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Inside,Lutjanus gibbus,42,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Inside,Lutjanus gibbus,39,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,37,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,37,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,36,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,35,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,34,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,37,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,38,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,38,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,40,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,42,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,42,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,45,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,39,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,41,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,43,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,40,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,45,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,46,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,47,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,48,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,48,1
Indonesia,Karimunjawa National Park,2014,6/7/14,Trap,Outside,Lutjanus malabaricus,42,1
Indonesia,Karimunjawa National Park,2014,6/8/14,Speargun,Outside,Scarus ghobban,30,1
Indonesia,Karimunjawa National Park,2014,6/8/14,Speargun,Outside,Plectropomus areolatus,34,1
Indonesia,Karimunjawa National Park,2014,6/8/14,Speargun,Outside,Plectropomus areolatus,33,1
Indonesia,Karimunjawa National Park,2014,6/8/14,Trap,Inside,Lutjanus gibbus,36,1
Indonesia,Karimunjawa National Park,2014,6/8/14,Trap,Inside,Lutjanus gibbus,37,1
Indonesia,Karimunjawa National Park,2014,6/8/14,Trap,Outside,Lutjanus malabaricus,49,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Inside,Plectropomus oligacanthus,47,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Inside,Plectropomus oligacanthus,68,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Inside,Plectropomus leopardus,58,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Inside,Plectropomus leopardus,47,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Plectropomus oligacanthus,47,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,20,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Plectropomus oligacanthus,39,1
Indonesia,Karimunjawa National Park,2014,6/9/14,Speargun,Outside,Plectropomus oligacanthus,35,1
