site,year,date,permanent_trip_id,gear,inside_area,fishing_ground,landing_site,species,sampled_catch,total_catch,length_cm,days,personDays,fisher_days.x,fisher_days.y,fisher_days.x.x,fisher_days.y.y,fisher_days
FF_Site1,2003,9/6/03,2003_81,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,256,34.035,1,18,18,18,18,18,18
FF_Site1,2003,9/6/03,2003_81,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,256,34.796,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_82,Muroami,Inside,Cemara Kecil,Karimunjawa,Caesio cuning,NA,10,29.238,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_82,Muroami,Inside,Cemara Kecil,Karimunjawa,Caesio cuning,NA,10,31.356,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_82,Muroami,Inside,Cemara Kecil,Karimunjawa,Caesio cuning,NA,10,32.439,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_82,Muroami,Inside,Cemara Kecil,Karimunjawa,Caesio cuning,NA,10,22.751,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_83,Muroami,Inside,Menyawakan,Karimunjawa,Plectropomus oligacanthus,NA,21,38.53,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_84,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,10,22.59,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_84,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,10,20.615,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_84,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,10,25.56,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_84,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,10,28.874,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_84,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,10,26.488,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,20.736,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,21.76,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,20.593,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,23.102,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,22.379,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,25.215,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,26.565,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,23.333,1,18,18,18,18,18,18
FF_Site1,2003,9/7/03,2003_85,Muroami,Inside,Menyawakan,Karimunjawa,Caesio cuning,NA,21,20.77,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Kemujan,Caesio cuning,NA,63,30.316,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,24.208,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,18.88,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,23.834,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,21.811,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,21.451,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,22.767,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,21.905,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,25.958,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,18.275,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,24.496,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,24.294,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,23.226,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,24.195,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,23.523,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,23.243,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,23.261,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,23.764,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,21.729,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,25.498,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,31.765,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,24.162,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,25.347,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,27.418,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,23.742,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,23.384,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,29.714,1,18,18,18,18,18,18
FF_Site1,2003,9/9/03,2003_86,Muroami,Inside,Gelean,Karimunjawa,Caesio cuning,NA,63,24.709,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,27.767,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,29.661,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,26.73,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,31.332,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,34.242,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,31.927,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,35.366,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,34.412,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,27.901,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,26.633,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,32.994,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,25.272,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,29.839,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,25.853,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,27.715,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,26.422,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,17.661,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,28.317,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,17.398,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,23.313,1,18,18,18,18,18,18
FF_Site1,2003,9/10/03,2003_87,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,92,21.562,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,32.644,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,26.079,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,28.644,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,33.8,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,27.769,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,33.805,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,37.658,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,36.455,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,24.602,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,36.186,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,24.602,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,28.751,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,33.533,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,35.189,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,31.331,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,26.401,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,24.366,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,34.424,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,33.352,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,32.521,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,33.775,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,34.375,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,34.118,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,25.714,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,34.952,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,33.053,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,25.46,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,31.53,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,28.609,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,32.121,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,31.216,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,31.229,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,34.331,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,24.399,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,39.002,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,23.842,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,31.543,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,20.918,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,20.746,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,20.215,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,20.261,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,20.537,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,24.349,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,21.219,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,18.342,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,15.417,1,18,18,18,18,18,18
FF_Site1,2003,9/13/03,2003_88,Muroami,Inside,Bengkoang,Kemujan,Caesio cuning,NA,156,23.244,1,18,18,18,18,18,18
FF_Site1,2003,9/15/03,2003_89,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,10,20.918,1,18,18,18,18,18,18
FF_Site1,2003,9/15/03,2003_89,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,10,20.215,1,18,18,18,18,18,18
FF_Site1,2003,9/15/03,2003_89,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,10,20.537,1,18,18,18,18,18,18
FF_Site1,2003,9/15/03,2003_89,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,10,24.349,1,18,18,18,18,18,18
FF_Site1,2003,9/15/03,2003_89,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,10,21.219,1,18,18,18,18,18,18
FF_Site1,2003,9/15/03,2003_89,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,10,18.342,1,18,18,18,18,18,18
FF_Site1,2003,9/15/03,2003_89,Muroami,Inside,Taka Menyawakan,Karimunjawa,Caesio cuning,NA,10,15.417,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,31.179,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,26.782,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,24.92,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,24.718,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,29.361,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,25.069,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,28.965,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,26.064,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,19.464,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,16.787,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,26.056,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,30.139,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,26.309,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,27.742,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,27.636,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,BUrung,Karimunjawa,Caesio cuning,NA,215,26.985,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Plectropomus oligacanthus,NA,215,47.474,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,20.309,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,26.325,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,30.822,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,28.315,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,28.25,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,28.317,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,24.082,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,27.948,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Plectropomus areolatus,NA,215,29.326,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,33.777,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,23.755,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,22.851,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,24.288,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,26.215,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,23.323,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,32.41,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,23.865,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,26.86,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,23.353,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,23.092,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,25.679,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,26.728,1,18,18,18,18,18,18
FF_Site1,2003,9/18/03,2003_90,Muroami,Inside,Menjangan Kecil,Karimunjawa,Caesio cuning,NA,215,26.119,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,28.715,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,29.056,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,27.886,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,25.568,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,31.675,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,26.779,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,23.77,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,26.132,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,25.298,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,26.897,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,28.847,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,28.682,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,28.901,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,25.887,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,24.035,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,27.905,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,24.522,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,27.469,1,18,18,18,18,18,18
FF_Site1,2003,9/20/03,2003_91,Muroami,Outside,Seruni,Karimunjawa,Caesio cuning,NA,260,29.071,1,18,18,18,18,18,18
